region,country,drug_group,drug_sub_group,seizure_reference_year,seizure_volume,legal_category,recreational_year,medical_year,decriminalized_max_possession,offence_type,total_crime_cases,crime_count_gender_ratio,total_treatments,patient_gender_ratio,gdp,health_expenditure,population,gdp_per_capita,border_length_km,coastline_length_km
Africa,Ghana,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,5.78,MED,,2025.0,,Offences related to drug use and/or drug possession,5.0,0.25,154.0,0.02666666666666667,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,5.78,MED,,2025.0,,Offences related to drug trafficking,31.0,0.14814814814814814,154.0,0.02666666666666667,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2022,4.32,MED,,2025.0,,Offences related to drug use and/or drug possession,5.0,0.25,154.0,0.02666666666666667,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis seed,2022,4.32,MED,,2025.0,,Offences related to drug trafficking,31.0,0.14814814814814814,154.0,0.02666666666666667,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Cocaine-type,Cocaine,2021,8.99,MED,,2025.0,,Other drug-related offences,0.0,-1.0,8.0,0.6,79524421861.0,3.86030865,32518665.0,2445.50081809939,2420,539
Africa,Ghana,Cocaine-type,Cocaine,2021,8.99,MED,,2025.0,,Offences related to drug use and/or drug possession,0.0,-1.0,8.0,0.6,79524421861.0,3.86030865,32518665.0,2445.50081809939,2420,539
Africa,Ghana,Cocaine-type,Cocaine,2021,8.99,MED,,2025.0,,Offences related to drug trafficking,33.0,0.06451612903225806,8.0,0.6,79524421861.0,3.86030865,32518665.0,2445.50081809939,2420,539
Africa,Ghana,Cocaine-type,Cocaine,2022,17.01,MED,,2025.0,,Offences related to drug use and/or drug possession,5.0,0.25,57.0,0.11764705882352941,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Cocaine-type,Cocaine,2022,17.01,MED,,2025.0,,Offences related to drug trafficking,31.0,0.14814814814814814,57.0,0.11764705882352941,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Opioids,Opiates,2021,1.89,MED,,2025.0,,Other drug-related offences,0.0,-1.0,10.0,0.9,79524421861.0,3.86030865,32518665.0,2445.50081809939,2420,539
Africa,Ghana,Opioids,Opiates,2021,1.89,MED,,2025.0,,Offences related to drug use and/or drug possession,0.0,-1.0,10.0,0.9,79524421861.0,3.86030865,32518665.0,2445.50081809939,2420,539
Africa,Ghana,Opioids,Opiates,2021,1.89,MED,,2025.0,,Offences related to drug trafficking,33.0,0.06451612903225806,10.0,0.9,79524421861.0,3.86030865,32518665.0,2445.50081809939,2420,539
Africa,Ghana,Opioids,Pharmaceutical opioids,2022,1.4,MED,,2025.0,,Offences related to drug use and/or drug possession,5.0,0.25,13.666666666666666,0.46428571428571425,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Ghana,Opioids,Pharmaceutical opioids,2022,1.4,MED,,2025.0,,Offences related to drug trafficking,31.0,0.14814814814814814,13.666666666666666,0.46428571428571425,74263364042.0,3.6993649,33149152.0,2240.2794509494543,2420,539
Africa,Guinea,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,1480.0,ILL,,,,,,,625.0,-1.0,17069115738.0,3.7175858,13710513.0,1244.9655047918338,4046,320
Africa,Guinea,Cocaine-type,Cocaine,2021,275.0,ILL,,,,,,,14.0,-1.0,17069115738.0,3.7175858,13710513.0,1244.9655047918338,4046,320
Africa,Kenya,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2019,1.0,ILL,,,,Offences related to drug trafficking,2087.0,0.07632800412583807,1.0,-1.0,100378000000.0,4.36874676,51202827.0,1960.399569344091,3457,536
Africa,Kenya,Amphetamine-type stimulants (excluding “ecstasy”),Methamphetamine,2022,10.84,ILL,,,,,,,7.0,0.4,114449000000.0,4.32603645,54252461.0,2109.563287829468,3457,536
Africa,Kenya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,3774.0,ILL,,,,Offences related to drug trafficking,2087.0,0.07632800412583807,283.0,-1.0,100378000000.0,4.36874676,51202827.0,1960.399569344091,3457,536
Africa,Kenya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,11713.0,ILL,,,,,,,537.0,0.09146341463414634,109704000000.0,4.56525421,53219166.0,2061.362630147192,3457,536
Africa,Kenya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,8474.41,ILL,,,,,,,514.0,0.07322175732217573,114449000000.0,4.32603645,54252461.0,2109.563287829468,3457,536
Africa,Kenya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2019,13.0,ILL,,,,Offences related to drug trafficking,2087.0,0.07632800412583807,283.0,-1.0,100378000000.0,4.36874676,51202827.0,1960.399569344091,3457,536
Africa,Kenya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2021,1329.1,ILL,,,,,,,537.0,0.09146341463414634,109704000000.0,4.56525421,53219166.0,2061.362630147192,3457,536
Africa,Kenya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2022,2534.4,ILL,,,,,,,514.0,0.07322175732217573,114449000000.0,4.32603645,54252461.0,2109.563287829468,3457,536
Africa,Kenya,Cocaine-type,Cocaine,2019,6.0,ILL,,,,Offences related to drug trafficking,2087.0,0.07632800412583807,7.0,-1.0,100378000000.0,4.36874676,51202827.0,1960.399569344091,3457,536
Africa,Kenya,Cocaine-type,Cocaine,2021,2.53,ILL,,,,,,,3.0,0.5,109704000000.0,4.56525421,53219166.0,2061.362630147192,3457,536
Africa,Kenya,Cocaine-type,Cocaine,2022,10.99,ILL,,,,,,,4.0,0.0,114449000000.0,4.32603645,54252461.0,2109.563287829468,3457,536
Africa,Kenya,Opioids,Opiates,2019,42.0,ILL,,,,Offences related to drug trafficking,2087.0,0.07632800412583807,37.0,-1.0,100378000000.0,4.36874676,51202827.0,1960.399569344091,3457,536
Africa,Kenya,Opioids,Opiates,2021,30.3,ILL,,,,,,,47.333333333333336,0.1639344262295082,109704000000.0,4.56525421,53219166.0,2061.362630147192,3457,536
Africa,Kenya,Opioids,Opiates,2022,38.94,ILL,,,,,,,57.5,0.08490566037735849,114449000000.0,4.32603645,54252461.0,2109.563287829468,3457,536
Africa,Kenya,Opioids,Pharmaceutical opioids,2019,4.0,ILL,,,,Offences related to drug trafficking,2087.0,0.07632800412583807,37.0,-1.0,100378000000.0,4.36874676,51202827.0,1960.399569344091,3457,536
Africa,Libya,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,7694.844138,ILL,,,,,,,-1.0,-1.0,35217995647.0,6.21384287,7135175.0,4935.827873457904,4339,1770
Africa,Libya,Cocaine-type,Cocaine,2021,7.80192,ILL,,,,,,,-1.0,-1.0,35217995647.0,6.21384287,7135175.0,4935.827873457904,4339,1770
Africa,Libya,Opioids,Opiates,2021,0.016300000000000002,ILL,,,,,,,-1.0,-1.0,35217995647.0,6.21384287,7135175.0,4935.827873457904,4339,1770
Africa,Libya,Opioids,Pharmaceutical opioids,2021,15.2393125,ILL,,,,,,,-1.0,-1.0,35217995647.0,6.21384287,7135175.0,4935.827873457904,4339,1770
Africa,Madagascar,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2018,780.0,ILL,,,,,,,80.0,-1.0,13760033282.0,4.22160387,27494926.0,500.45718551852076,0,4828
Africa,Madagascar,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis plants,2018,16.0,ILL,,,,,,,80.0,-1.0,13760033282.0,4.22160387,27494926.0,500.45718551852076,0,4828
Africa,Madagascar,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2018,0.0,ILL,,,,,,,80.0,-1.0,13760033282.0,4.22160387,27494926.0,500.45718551852076,0,4828
Africa,Madagascar,Opioids,Opiates,2018,0.0,ILL,,,,,,,5.0,-1.0,13760033282.0,4.22160387,27494926.0,500.45718551852076,0,4828
Africa,Madagascar,Opioids,Pharmaceutical opioids,2018,0.0,ILL,,,,,,,5.0,-1.0,13760033282.0,4.22160387,27494926.0,500.45718551852076,0,4828
Africa,Mali,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,18109.476,ILL,,,,,,,180.0,-1.0,19309463508.0,3.46649742,22388630.0,862.467400104428,7908,0
Africa,Mali,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,22216.75,ILL,,,,Offences related to drug use and/or drug possession,181.0,0.20666666666666667,86.0,-1.0,18780322204.0,3.67284775,23072640.0,813.9650340836592,7908,0
Africa,Mali,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,6145.0,ILL,,,,,,,180.0,-1.0,19309463508.0,3.46649742,22388630.0,862.467400104428,7908,0
Africa,Mali,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,1874.545,ILL,,,,Offences related to drug use and/or drug possession,181.0,0.20666666666666667,86.0,-1.0,18780322204.0,3.67284775,23072640.0,813.9650340836592,7908,0
Africa,Mali,Cannabis-type drugs (excluding synthetic cannabinoids),Other types of cannabis,2021,204.96,ILL,,,,,,,180.0,-1.0,19309463508.0,3.46649742,22388630.0,862.467400104428,7908,0
Africa,Mali,Cannabis-type drugs (excluding synthetic cannabinoids),Other types of cannabis,2022,1060.81,ILL,,,,Offences related to drug use and/or drug possession,181.0,0.20666666666666667,86.0,-1.0,18780322204.0,3.67284775,23072640.0,813.9650340836592,7908,0
Africa,Mali,Cocaine-type,Cocaine,2021,37.64875,ILL,,,,,,,26.0,-1.0,19309463508.0,3.46649742,22388630.0,862.467400104428,7908,0
Africa,Mali,Opioids,Opiates,2022,240.0,ILL,,,,Offences related to drug use and/or drug possession,181.0,0.20666666666666667,3.5,-1.0,18780322204.0,3.67284775,23072640.0,813.9650340836592,7908,0
Africa,Mali,Opioids,Pharmaceutical opioids,2021,3.35475,ILL,,,,,,,23.5,-1.0,19309463508.0,3.46649742,22388630.0,862.467400104428,7908,0
Africa,Mali,Opioids,Pharmaceutical opioids,2022,9.3561,ILL,,,,Offences related to drug use and/or drug possession,181.0,0.20666666666666667,3.5,-1.0,18780322204.0,3.67284775,23072640.0,813.9650340836592,7908,0
Africa,Mauritius,Opioids,Opiates,2022,54.77668,ILL,,,,Other drug-related offences,22.0,0.2222222222222222,4907.0,0.09214333407522814,12927979286.0,5.82381678,1262523.0,10239.797046073616,0,177
Africa,Mauritius,Opioids,Opiates,2022,54.77668,ILL,,,,Offences related to drug use and/or drug possession,1465.0,0.042704626334519574,4907.0,0.09214333407522814,12927979286.0,5.82381678,1262523.0,10239.797046073616,0,177
Africa,Mauritius,Opioids,Opiates,2022,54.77668,ILL,,,,Offences related to drug trafficking,1510.0,0.07396870554765292,4907.0,0.09214333407522814,12927979286.0,5.82381678,1262523.0,10239.797046073616,0,177
Africa,Mauritius,Opioids,Pharmaceutical opioids,2022,0.03375,ILL,,,,Other drug-related offences,22.0,0.2222222222222222,4907.0,0.09214333407522814,12927979286.0,5.82381678,1262523.0,10239.797046073616,0,177
Africa,Mauritius,Opioids,Pharmaceutical opioids,2022,0.03375,ILL,,,,Offences related to drug use and/or drug possession,1465.0,0.042704626334519574,4907.0,0.09214333407522814,12927979286.0,5.82381678,1262523.0,10239.797046073616,0,177
Africa,Mauritius,Opioids,Pharmaceutical opioids,2022,0.03375,ILL,,,,Offences related to drug trafficking,1510.0,0.07396870554765292,4907.0,0.09214333407522814,12927979286.0,5.82381678,1262523.0,10239.797046073616,0,177
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,295879.0,MED,,2021.0,,Offences related to drug use and/or drug possession,30529.0,0.024806982208794896,3037.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,295879.0,MED,,2021.0,,Offences related to drug use and/or drug possession,122725.0,0.004427748314018202,3037.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2020,256640.0,MED,,2021.0,,,,,5978.0,-1.0,121354000000.0,5.59079361,36584208.0,3317.1143133671226,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2021,328135.0,MED,,2021.0,,,,,6796.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2019,320926.0,MED,,2021.0,,Offences related to drug use and/or drug possession,30529.0,0.024806982208794896,3037.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2019,320926.0,MED,,2021.0,,Offences related to drug use and/or drug possession,122725.0,0.004427748314018202,3037.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2020,450830.0,MED,,2021.0,,,,,5978.0,-1.0,121354000000.0,5.59079361,36584208.0,3317.1143133671226,-1,2945
Africa,Morocco,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2021,511566.0,MED,,2021.0,,,,,6796.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Morocco,Cocaine-type,Cocaine,2019,1462.0,MED,,2021.0,,Offences related to drug use and/or drug possession,30529.0,0.024806982208794896,525.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Cocaine-type,Cocaine,2019,1462.0,MED,,2021.0,,Offences related to drug use and/or drug possession,122725.0,0.004427748314018202,525.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Cocaine-type,Cocaine,2020,136.36,MED,,2021.0,,,,,1721.0,-1.0,121354000000.0,5.59079361,36584208.0,3317.1143133671226,-1,2945
Africa,Morocco,Cocaine-type,Cocaine,2021,1807.242,MED,,2021.0,,,,,899.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Morocco,Opioids,Opiates,2019,7.0,MED,,2021.0,,Offences related to drug use and/or drug possession,30529.0,0.024806982208794896,1945.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Opioids,Opiates,2019,7.0,MED,,2021.0,,Offences related to drug use and/or drug possession,122725.0,0.004427748314018202,1945.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Opioids,Opiates,2020,8.24,MED,,2021.0,,,,,2528.0,0.08672329012069736,121354000000.0,5.59079361,36584208.0,3317.1143133671226,-1,2945
Africa,Morocco,Opioids,Opiates,2021,3.22846,MED,,2021.0,,,,,1531.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Morocco,Opioids,Pharmaceutical opioids,2021,24.5,MED,,2021.0,,,,,1531.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Morocco,Sedatives and tranquillizers,Benzodiazepines,2019,5.0,MED,,2021.0,,Offences related to drug use and/or drug possession,30529.0,0.024806982208794896,831.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Sedatives and tranquillizers,Benzodiazepines,2019,5.0,MED,,2021.0,,Offences related to drug use and/or drug possession,122725.0,0.004427748314018202,831.0,-1.0,128920000000.0,4.9953146,36210898.0,3560.254153321467,-1,2945
Africa,Morocco,Sedatives and tranquillizers,Benzodiazepines,2020,3.78656,MED,,2021.0,,,,,2058.0,-1.0,121354000000.0,5.59079361,36584208.0,3317.1143133671226,-1,2945
Africa,Morocco,Sedatives and tranquillizers,Benzodiazepines,2021,9.82857,MED,,2021.0,,,,,1442.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Morocco,“Ecstasy”-type substances,"Reported total ""ecstasy""-type substances",2020,51.53336,MED,,2021.0,,,,,1772.0,-1.0,121354000000.0,5.59079361,36584208.0,3317.1143133671226,-1,2945
Africa,Morocco,“Ecstasy”-type substances,“Ecstasy”-type substances,2021,15.255674,MED,,2021.0,,,,,433.0,-1.0,142022000000.0,5.522717,36954442.0,3843.164510507289,-1,2945
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2019,2729.0,ILL,,,,,,,1023.0,-1.0,15512759047.0,7.90207434,29884380.0,519.0925509245967,4783,2470
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,1542.148,ILL,,,,Offences related to drug trafficking,157.0,0.060810810810810814,832.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,1542.148,ILL,,,,Offences related to drug use and/or drug possession,784.0,0.043941411451398134,832.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis herb (marijuana),2022,1542.148,ILL,,,,Other drug-related offences,941.0,-1.0,832.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,14.02,ILL,,,,Offences related to drug trafficking,157.0,0.060810810810810814,832.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,14.02,ILL,,,,Offences related to drug use and/or drug possession,784.0,0.043941411451398134,832.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cannabis-type drugs (excluding synthetic cannabinoids),Cannabis resin (hashish),2022,14.02,ILL,,,,Other drug-related offences,941.0,-1.0,832.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cocaine-type,Cocaine,2019,20.0,ILL,,,,,,,104.0,-1.0,15512759047.0,7.90207434,29884380.0,519.0925509245967,4783,2470
Africa,Mozambique,Cocaine-type,Cocaine,2022,36.388,ILL,,,,Offences related to drug trafficking,157.0,0.060810810810810814,158.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cocaine-type,Cocaine,2022,36.388,ILL,,,,Offences related to drug use and/or drug possession,784.0,0.043941411451398134,158.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
Africa,Mozambique,Cocaine-type,Cocaine,2022,36.388,ILL,,,,Other drug-related offences,941.0,-1.0,158.0,-1.0,18883528581.0,8.77717781,32656246.0,578.2516637399167,4783,2470
